window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window_tau0,tau0_supported,support_rule,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
S4,V_NS_diff,Je_strength,V,Je,False,0,,False,0.0015890358546775014,0.9521425805367248,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9521425805367248,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1462607059525054,0.0619246908275305,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,V_NS_diff,Je_axis_lat,V,Je,False,0,,False,0.01955127736463564,0.4597372141331702,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7355795426130723,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2521341584993921,0.2578526240415954,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,V_NS_diff,Jw_strength,V,Jw,False,0,,False,0.009331986655999904,0.7245801058906096,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8747104329892778,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1783850701751442,0.173087895314014,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,V_NS_diff,Jw_axis_lat,V,Jw,False,0,,False,-0.0027621554047158013,0.9169411392069308,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9364505251475037,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,3,0.1766606831315222,0.1564539868072023,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,H_strength,P_main_minus_south,H,P,False,0,,False,-0.047655891029610445,0.07201146802710481,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1728580551576606,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1436640572420114,0.1529620970185548,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_strength,P_spread_lat,H,P,False,0,,False,-0.02324302567446871,0.3801187654241251,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6757666940873335,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.1781103314374655,0.0982763910300263,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_strength,P_total_centroid_lat_10_50,H,P,False,0,,False,-0.018084695856000484,0.49499950789624453,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7664508509361205,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.0878440633692491,0.0191607004173607,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_strength,V_strength,H,V,False,0,x-x,True,0.11207305947661532,2.202592902138112e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.00035241486434209784,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.3205198212449108,0.3235104297528123,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,H_strength,V_NS_diff,H,V,False,0,x-x,True,0.05581972901181508,0.03505844462669247,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1294465647754799,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.345897851975511,0.3407031902734487,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,H_strength,Je_strength,H,Je,False,0,x-x,True,0.1168816949331236,9.504631622359342e-06,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.00031908808968489615,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.3733287681842899,0.3897467813636349,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,H_strength,Je_axis_lat,H,Je,False,0,,False,-0.00625872638811217,0.8129385565160469,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9290726360183392,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,3,0.1109906706107589,0.0889056953710859,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_strength,Jw_strength,H,Jw,False,0,,False,0.0044411683908027015,0.8668345023395269,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9331716819285513,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.046103014713236,0.0477884386426351,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_strength,Jw_axis_lat,H,Jw,False,0,o-o,True,-0.05402358841536215,0.041302724429726385,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.14160934090191904,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0516454067371144,0.0365688724338743,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_centroid_lat,P_main_minus_south,H,P,False,0,,False,-0.02212558535429792,0.40345237476364265,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6916326424519588,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,3,0.2505914585901891,0.2298700191331648,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,H_centroid_lat,P_spread_lat,H,P,False,0,,False,0.047669013682192285,0.07163405958050083,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1728580551576606,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,2,0.1046916186230517,0.0821781011572803,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,0,,False,-0.05388557148498467,0.052981815102948956,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1633199950064947,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,2,0.1889213351033932,0.1800654010828854,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,H_centroid_lat,V_strength,H,V,False,0,-->,True,-0.09276180777409446,0.00044626223163659657,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.0034347688946572523,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2397490931925449,0.2297991066112828,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,H_centroid_lat,V_NS_diff,H,V,False,0,x-x,True,-0.08140025136877621,0.0020884228331058377,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.011138255109897802,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,2,0.250192693421675,0.2063058157352406,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",minor,True
S4,H_centroid_lat,Je_strength,H,Je,False,0,,False,0.046857026675412555,0.07650452985130045,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1728580551576606,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2708857820227541,0.2695624985112102,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,H_centroid_lat,Je_axis_lat,H,Je,False,0,x-x,True,0.09185479096549597,0.000500903797137516,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.0034347688946572523,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2866663112261655,0.2950484850566977,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,H_centroid_lat,Jw_strength,H,Jw,False,0,-->,True,-0.060191170836859056,0.022928251048039163,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.09171300419215665,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,3,0.1556452244627884,0.111194851514465,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,H_centroid_lat,Jw_axis_lat,H,Jw,False,0,,False,0.009738168918955093,0.7129188145829422,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8747104329892778,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,5,0.2536390474334398,0.1636500448813189,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S4,Je_strength,P_main_minus_south,Je,P,False,0,,False,-0.0140052675759272,0.597197547953341,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8190137800502963,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,3,0.1218653649927902,0.0959469722523198,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_strength,P_spread_lat,Je,P,False,0,x-x,True,0.10313442333775659,9.502034210628188e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.000912195284220306,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1039629597827364,0.1282209131717182,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_strength,P_total_centroid_lat_10_50,Je,P,False,0,,False,0.04535862908102912,0.08685418064721427,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.18126089874201237,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0914403002767339,0.0073751222120897,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_strength,V_strength,Je,V,False,0,,False,0.005421437460283252,0.8377004697828527,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9331716819285513,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0539536806556111,0.0686928557462666,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_strength,V_NS_diff,Je,V,False,0,,False,0.0015890358546775014,0.9521425805367248,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9521425805367248,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0521574089949361,0.0619246908275305,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,Je_strength,H_strength,Je,H,False,0,x-x,True,0.1168816949331236,9.504631622359342e-06,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.00031908808968489615,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.3825109572232057,0.3897467813636349,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
S4,Je_strength,H_centroid_lat,Je,H,False,0,,False,0.046857026675412555,0.07650452985130045,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1728580551576606,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.2475722635103498,0.2695624985112102,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,Je_strength,Jw_strength,Je,Jw,False,0,x-x,True,-0.09087679636937016,0.0005881176594359103,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.0035287059566154614,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0531037319988152,0.0815850648228385,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S4,Je_strength,Jw_axis_lat,Je,Jw,False,0,,False,-0.004168682733047977,0.8748484518080168,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.9331716819285513,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,2,0.0646105480810283,0.0365441727241144,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_axis_lat,P_main_minus_south,Je,P,False,0,,False,-0.021343971582727703,0.42010847185415184,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6953519534137685,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,True,4,0.1641467006459959,0.1633810008746096,Tier4d_ambiguous_marginal_statistical_support,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,Je_axis_lat,P_spread_lat,Je,P,False,0,,False,-0.03511735760320381,0.18428129187200934,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3685625837440187,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0837115467372956,0.0199574043574917,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,0,,False,-0.05265431013564353,0.06917851661202613,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1728580551576606,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.0854927032775997,0.0259886986044543,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S4,Je_axis_lat,V_strength,Je,V,False,0,,False,0.010630365040336175,0.6877341002784022,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8747104329892778,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.2053814533594705,0.2194795292033063,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S4,Je_axis_lat,V_NS_diff,Je,V,False,0,,False,0.01955127736463564,0.4597372141331702,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7355795426130723,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2508532062572078,0.2578526240415954,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,minor,False
