scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,joint_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status,object_support_class
H_only,H,DET_WIDTH_16,CP002,36,0.728,0.953,0.014,0.033,7.3624935505530935,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_16,CP003,55,0.579,0.849,0.096,0.055,3.1434030594477584,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,DET_WIDTH_16,CP004,77,0.773,0.942,0.057,0.001,9.199185067088715,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,DET_WIDTH_16,CP005,95,0.778,0.943,0.024,0.033,10.536193124591815,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,DET_WIDTH_16,CP006,115,0.785,0.993,0.007,0.0,21.862580010641587,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_16,CP007,129,0.764,0.952,0.02,0.028,5.808867830968541,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_16,CP008,143,0.517,0.778,0.122,0.1,2.36437067852379,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,DET_WIDTH_16,CP009,155,0.886,0.973,0.02,0.007,8.390857737327927,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_24,CP001,19,0.533,0.602,0.063,0.335,26.10873362000507,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,DET_WIDTH_24,CP002,34,0.589,0.722,0.071,0.207,18.911178270102404,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,DET_WIDTH_24,CP003,77,0.694,0.958,0.04,0.002,23.085256879557747,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_24,CP004,95,0.579,0.791,0.012,0.197,24.207227568980578,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,DET_WIDTH_24,CP005,115,0.855,0.988,0.01,0.002,48.65409747179172,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,DET_WIDTH_24,CP006,131,0.542,0.846,0.03,0.124,9.176436836325983,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,DET_WIDTH_24,CP007,154,0.563,0.858,0.108,0.034,14.611771525121277,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP001,19,0.489,0.763,0.055,0.182,19.259514432021046,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP002,35,0.524,0.899,0.022,0.079,12.091400365609125,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP003,57,0.258,0.637,0.198,0.165,5.448642399694845,3.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP004,77,0.566,0.897,0.098,0.005,15.33332424279672,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP005,95,0.436,0.87,0.033,0.097,16.54195292505463,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP006,115,0.702,0.955,0.045,0.0,35.04591756724116,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP007,129,0.382,0.858,0.077,0.065,6.884640926412253,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_1_4_7,CP008,155,0.633,0.9,0.062,0.038,11.537571951131884,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP001,19,0.7,0.797,0.054,0.149,19.259514432021046,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP002,35,0.854,0.911,0.041,0.048,12.091400365609125,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP003,57,0.551,0.783,0.11,0.107,5.448642399694845,3.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP004,77,0.83,0.976,0.024,0.0,15.33332424279672,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP005,95,0.817,0.895,0.014,0.091,16.54195292505463,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP006,115,0.91,1.0,0.0,0.0,35.04591756724116,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP007,129,0.798,0.922,0.027,0.051,6.884640926412253,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,MATCH_RADIUS_3_6_9,CP008,155,0.862,0.943,0.049,0.008,11.537571951131884,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH_INPUT_5D,CP001,18,0.634,0.88,0.046,0.074,21.029865752835818,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH_INPUT_5D,CP002,35,0.698,0.955,0.018,0.027,12.931412841924956,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH_INPUT_5D,CP003,55,0.611,0.868,0.081,0.051,5.483339674529304,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH_INPUT_5D,CP004,60,0.31,0.636,0.268,0.096,5.695189172922729,4.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH_INPUT_5D,CP005,77,0.722,0.95,0.046,0.004,16.075813374830076,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH_INPUT_5D,CP006,95,0.775,0.937,0.025,0.038,17.9406109132752,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH_INPUT_5D,CP007,113,0.777,0.963,0.037,0.0,37.53514610939881,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH_INPUT_5D,CP008,129,0.724,0.943,0.025,0.032,8.85173253014485,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH_INPUT_5D,CP009,145,0.433,0.67,0.174,0.156,4.901514154576538,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH_INPUT_5D,CP010,155,0.79,0.972,0.022,0.006,13.463859551786639,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP001,18,0.686,0.922,0.051,0.027,13.693736130526279,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP002,36,0.791,0.959,0.031,0.01,8.50807442903993,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP003,47,0.455,0.751,0.216,0.033,2.896729980223633,3.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP004,54,0.755,0.932,0.053,0.015,3.7306811362746455,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP005,76,0.762,0.948,0.049,0.003,10.198790748967404,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP006,95,0.855,0.964,0.017,0.019,13.327437284742015,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP007,114,0.801,0.982,0.018,0.0,24.767157140390474,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP008,129,0.856,0.984,0.009,0.007,9.141321104396539,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP009,136,0.577,0.848,0.148,0.004,4.257790989580126,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP010,142,0.707,0.932,0.052,0.016,3.4453507124307565,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP011,155,0.857,0.99,0.009,0.001,11.056378351477104,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP012,164,0.568,0.848,0.146,0.006,4.762809579942198,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_16,CP013,170,0.624,0.816,0.141,0.043,6.006931919784021,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP001,17,0.635,0.707,0.15,0.143,29.36369788611581,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP002,33,0.717,0.896,0.039,0.065,18.585751434015755,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP003,60,0.291,0.594,0.218,0.188,8.397047796617997,5.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP004,77,0.807,0.948,0.05,0.002,23.559226436716024,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP005,96,0.74,0.873,0.05,0.077,24.227660994745634,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP006,114,0.845,0.997,0.003,0.0,51.702164706885966,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP007,130,0.696,0.89,0.049,0.061,9.741042501406898,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_DET_WIDTH_24,CP008,152,0.508,0.857,0.133,0.01,15.322666294772777,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP001,18,0.517,0.81,0.115,0.075,21.029865752835818,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP002,35,0.474,0.942,0.026,0.032,12.931412841924956,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP003,55,0.373,0.778,0.153,0.069,5.483339674529304,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP004,60,0.189,0.512,0.349,0.139,5.695189172922729,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP005,77,0.488,0.907,0.08,0.013,16.075813374830076,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP006,95,0.524,0.899,0.057,0.044,17.9406109132752,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP007,113,0.641,0.897,0.103,0.0,37.53514610939881,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP008,129,0.551,0.911,0.044,0.045,8.85173253014485,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP009,145,0.303,0.62,0.161,0.219,4.901514154576538,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,CP010,155,0.516,0.94,0.052,0.008,13.463859551786639,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP001,18,0.726,0.906,0.025,0.069,21.029865752835818,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP002,35,0.877,0.964,0.013,0.023,12.931412841924956,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP003,55,0.719,0.909,0.046,0.045,5.483339674529304,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP004,60,0.41,0.742,0.193,0.065,5.695189172922729,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP005,77,0.842,0.973,0.024,0.003,16.075813374830076,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP006,95,0.867,0.953,0.013,0.034,17.9406109132752,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP007,113,0.835,0.999,0.001,0.0,37.53514610939881,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP008,129,0.851,0.951,0.03,0.019,8.85173253014485,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP009,145,0.557,0.72,0.198,0.082,4.901514154576538,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,CP010,155,0.899,0.986,0.009,0.005,13.463859551786639,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,BASELINE,CP001,26,0.653,0.825,0.164,0.011,7.630832487305387,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,BASELINE,CP002,33,0.628,0.763,0.189,0.048,7.607185992803982,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,BASELINE,CP003,46,0.883,0.978,0.01,0.012,13.181579552710545,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,BASELINE,CP004,81,0.401,0.714,0.231,0.055,7.75428836675759,4.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,BASELINE,CP005,94,0.474,0.606,0.234,0.16,9.739769141206372,3.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,BASELINE,CP006,111,0.575,0.986,0.009,0.005,18.735737874336216,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,BASELINE,CP007,136,0.501,0.842,0.155,0.003,16.37826910683215,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,BASELINE,CP008,162,0.864,0.981,0.011,0.008,21.52766239954466,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_16,CP001,19,0.597,0.789,0.164,0.047,3.6087494890952425,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,DET_WIDTH_16,CP002,26,0.775,0.848,0.142,0.01,4.950773159532536,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,DET_WIDTH_16,CP003,34,0.799,0.859,0.127,0.014,5.136180403483041,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,DET_WIDTH_16,CP004,46,0.894,0.99,0.006,0.004,9.102722679279443,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_16,CP005,57,0.445,0.638,0.164,0.198,3.6476892596960315,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,DET_WIDTH_16,CP006,79,0.477,0.864,0.107,0.029,4.416448034546472,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Je_only,Je,DET_WIDTH_16,CP007,95,0.399,0.719,0.159,0.122,5.709205893810196,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Je_only,Je,DET_WIDTH_16,CP008,111,0.54,0.983,0.014,0.003,11.135555331185092,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Je_only,Je,DET_WIDTH_16,CP009,135,0.627,0.822,0.17,0.008,9.779478610660401,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
