window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_variant_window_tau0,tau0_supported,support_rule,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables
T4,Je_strength,V_NS_diff,Je,V,False,0,,False,0.03425825801151761,0.6157461124878156,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.837978082662824,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_strength,H_strength,Je,H,False,0,,False,0.08573324002413465,0.20840889842066102,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5884486543642193,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_strength,H_centroid_lat,Je,H,False,0,x-x,True,0.17032598590869552,0.012172902898572566,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.1460748347828708,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_strength,Jw_strength,Je,Jw,False,0,-->,True,-0.14698917509516746,0.031206007045033565,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.24964805636026852,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_strength,Jw_axis_lat,Je,Jw,False,0,,False,-0.06302295523346571,0.35439708697458167,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7087941739491633,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,P_main_minus_south,Je,P,False,0,<--,True,-0.1532699569114519,0.02393780347608763,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.22980291337044126,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,P_spread_lat,Je,P,False,0,,False,-0.09084296133642997,0.17942728787621048,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5741673212038736,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,0,,False,0.03863608228465609,0.5704511385720871,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8297471106503085,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,V_strength,Je,V,False,0,,False,-0.007408039295945421,0.9130006125170707,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9738673200182087,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,V_NS_diff,Je,V,False,0,,False,-0.08824761352827586,0.19325453963910788,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5797636189173236,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,H_strength,Je,H,False,0,,False,-0.06800054213085514,0.31648020853874476,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6604804352112934,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,H_centroid_lat,Je,H,False,0,,False,0.04517125963742899,0.5060584282296883,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7835743404846787,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,Jw_strength,Je,Jw,False,0,,False,-0.002137594810843614,0.9749666543276051,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9749666543276051,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Je_axis_lat,Jw_axis_lat,Je,Jw,False,0,,False,0.09486332396314245,0.1608558220917924,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5515056757432882,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,P_main_minus_south,Jw,P,False,0,,False,-0.05033289680560684,0.46283398916567164,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.783236266573055,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,P_spread_lat,Jw,P,False,0,,False,-0.021276906679352323,0.755303925789979,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9063647109479748,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,P_total_centroid_lat_10_50,Jw,P,False,0,,False,0.005476212604308429,0.9363728298633794,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9749666543276051,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,V_strength,Jw,V,False,0,,False,-0.07489866039424431,0.2719873544632635,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.635411492966553,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,V_NS_diff,Jw,V,False,0,,False,-0.10214736721701623,0.1345339435040123,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5515056757432882,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,H_strength,Jw,H,False,0,,False,-0.07414258183556863,0.27799252817286696,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.635411492966553,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,H_centroid_lat,Jw,H,False,0,,False,-0.03302851525545249,0.628483561997118,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.837978082662824,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,Je_strength,Jw,Je,False,0,<--,True,-0.14698917509516746,0.031206007045033565,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.24964805636026852,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_strength,Je_axis_lat,Jw,Je,False,0,,False,-0.002137594810843614,0.9749666543276051,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9749666543276051,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,P_main_minus_south,Jw,P,False,0,,False,-0.059980011541436534,0.3792660143303707,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7281907475143118,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,P_spread_lat,Jw,P,False,0,,False,-0.008284861006654088,0.9029741017174044,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9738673200182087,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,P_total_centroid_lat_10_50,Jw,P,False,0,,False,0.014015510684656146,0.837354157918399,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9569761804781703,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,V_strength,Jw,V,False,0,,False,0.03513172197018174,0.6050958657425423,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.837978082662824,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,V_NS_diff,Jw,V,False,0,,False,-0.010841167541608958,0.8735488477703218,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9738673200182087,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,H_strength,Jw,H,False,0,,False,-0.016786972371098656,0.8053346137531223,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.9428307673207286,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,H_centroid_lat,Jw,H,False,0,,False,-0.039973427753449906,0.5571754009183731,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8297471106503085,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,Je_strength,Jw,Je,False,0,,False,-0.06302295523346571,0.35439708697458167,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7087941739491633,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
T4,Jw_axis_lat,Je_axis_lat,Jw,Je,False,0,,False,0.09486332396314245,0.1608558220917924,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5515056757432882,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,V_strength,P,V,False,0,,False,0.02229333522267716,0.578320356073768,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6939844272885216,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,V_NS_diff,P,V,False,0,x-x,True,0.09771475646956926,0.014933203017970898,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.04778624965750688,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,H_strength,P,H,False,0,,False,0.07068000780457863,0.07816871810879548,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.13426948782097395,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,H_centroid_lat,P,H,False,0,,False,-0.013302907445137638,0.7403514435464641,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8264388207030298,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,Je_strength,P,Je,False,0,x-x,True,0.15460252188974466,0.00010964463484023618,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0007518489246187624,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,Je_axis_lat,P,Je,False,0,,False,0.04468566882918658,0.2658065729017928,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.34483014862935285,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,Jw_strength,P,Jw,False,0,x-x,True,-0.08466573064654177,0.034763589043763074,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.09270290411670153,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_main_minus_south,Jw_axis_lat,P,Jw,False,0,,False,0.07211942947373265,0.0718171697191627,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.13426948782097395,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,V_strength,P,V,False,0,,False,0.07413251889245477,0.06421793792026487,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.1309396869331678,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,V_NS_diff,P,V,False,0,x-x,True,0.16142247697199255,5.3958083996156155e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.000517997606363099,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,H_strength,P,H,False,0,,False,0.011211220366626572,0.7798584896329697,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8507547159632396,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,H_centroid_lat,P,H,False,0,,False,0.04910077692152072,0.2206443352391636,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.29419244698555147,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,Je_strength,P,Je,False,0,x-x,True,0.15735531603946695,8.218684524725144e-05,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0006574947619780114,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,Je_axis_lat,P,Je,False,0,-->,True,0.11006947628304703,0.006078482481300276,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.020840511364458088,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,Jw_strength,P,Jw,False,0,x-x,True,0.13203832604651872,0.0009823533434992699,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.004715296048796495,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_spread_lat,Jw_axis_lat,P,Jw,False,0,,False,0.06919121474684753,0.08391842988810871,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.13426948782097395,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S5,P_total_centroid_lat_10_50,V_strength,P,V,False,0,,False,-0.027448946396263163,0.4940523559232989,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6240661337978513,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
